Price,Close,High,Low,Open,Volume
Ticker,APLE,APLE,APLE,APLE,APLE
Date,,,,,
2015-08-20,10.368511199951172,10.473243815673483,10.362692597990504,10.409240303890993,781900
2015-08-21,10.077576637268066,10.403410218925115,10.031028982745632,10.321952100956759,615900
2015-08-24,9.664472579956055,9.891392403493445,8.041119999862705,9.728474952619425,914300
2015-08-25,9.530646324157715,9.937939366894614,9.530646324157715,9.80411492220093,557900
2015-08-26,9.868119239807129,9.89139363989166,9.466645826409293,9.641199387905354,600100
2015-08-27,10.207594871520996,10.219299980145033,9.727650810556622,9.879827269972642,662600
2015-08-28,10.412446022033691,10.500240448728121,10.236856052278126,10.242709162906648,1125100
2015-08-31,10.365622520446777,10.400741188905004,10.190033643623057,10.400741188905004,959500
2015-09-01,10.190032958984375,10.336357385295312,10.102238526471167,10.330504274278862,1126600
2015-09-02,10.47097110748291,10.488530433016008,10.242705457384137,10.260264782917234,554500
2015-09-03,10.482680320739746,10.53535719602922,10.38025368343611,10.394885900712826,973200
2015-09-04,10.506096839904785,10.535361285818572,10.33635992777708,10.394889935971705,1274600
2015-09-08,11.103096961975098,11.108950072936404,10.529505484168288,10.535358595129594,3744200
2015-09-09,11.038716316223145,11.103098311891552,10.974333204187833,11.056274534875026,1586900
2015-09-10,11.114803314208984,11.114803314208986,10.968478887561105,10.968478887561105,2551100
2015-09-11,11.26697826385498,11.26697826385498,11.0562707806443,11.103094541761505,2604900
2015-09-14,11.343070030212402,11.381114696969115,11.196745591081676,11.196745591081676,1755300
2015-09-15,11.249422073364258,11.366482067000026,11.103097639502963,11.33136451545603,1964700
2015-09-16,11.331361770629883,11.354773093865948,11.108948059871157,11.284538007791188,1859600
2015-09-17,11.571330070495605,11.612300710601328,11.266975149187076,11.266975149187076,3381800
2015-09-18,11.067972183227539,11.559622019175158,11.021148442488053,11.547915804898777,19763600
2015-09-21,11.091391563415527,11.161626660362252,10.927507809928606,11.12650911188889,1737400
2015-09-22,10.83971118927002,11.00944690288412,10.743136555032807,10.986035580756818,1414600
2015-09-23,11.056269645690918,11.091388300198696,10.845563300476288,10.915798376759028,1210000
2015-09-24,10.886540412902832,11.085541774495747,10.746069060549083,11.015305540135335,811800
2015-09-25,11.050414085388184,11.050414085388184,10.746060295064474,10.980179024685082,1017400
2015-09-28,10.938617706298828,11.038648143596175,10.823877141639386,10.915080604670852,1616900
2015-09-29,10.756209373474121,11.032763576424628,10.732672272468589,10.909197163077831,1395000
2015-09-30,10.92685604095459,11.00923370394057,10.68560620880009,10.84447837796861,1460400
2015-10-01,10.997462272644043,11.003346549621211,10.767979959778835,10.909200362608692,884000
2015-10-02,10.962160110473633,10.973928668185103,10.71502601008992,10.909203845394885,454800
2015-10-05,11.121025085449219,11.138677910607917,10.973921576058856,11.003342951323354,1415300
2015-10-06,11.079843521118164,11.109263793292923,10.968044466693476,11.062190684426442,592600
2015-10-07,11.173988342285156,11.173988342285156,11.009231920688606,11.073957858157126,1005800
2015-10-08,11.138679504394531,11.173984037452795,11.079837867756842,11.132795228499674,706000
2015-10-09,11.13279914855957,11.17398797201602,11.009231555878953,11.138683426526386,690600
2015-10-12,11.121025085449219,11.168098163561705,11.044531754382943,11.103373382601228,533600
2015-10-13,11.085724830627441,11.126913649563972,11.02688317972762,11.06807199866415,730400
2015-10-14,11.079843521118164,11.156336902159406,11.050423248943403,11.073959242220923,806600
2015-10-15,11.150452613830566,11.150452613830566,10.968043353464516,11.044537849053203,701300
2015-10-16,11.168103218078613,11.179871773510685,11.073957019244473,11.144567229525688,945500
2015-10-19,11.40346908569336,11.40935336360059,11.068073101159914,11.091610212788844,1261900
2015-10-20,11.462303161621094,11.468187435636638,11.209284990505235,11.25635806031908,984700
2015-10-21,11.474077224731445,11.474077224731445,11.350510777943642,11.45642439419988,974800
2015-10-22,11.591761589050293,11.591761589050293,11.432889466506074,11.456425453747169,1554700
2015-10-23,11.35051155090332,11.591761306375016,11.197523709477906,11.585877029130446,1234300
2015-10-26,11.43288803100586,11.527034212771662,11.285784481707918,11.456424015291804,1063700
2015-10-27,11.444657325744629,11.527034959548773,11.347568438208812,11.450540480463994,888100
2015-10-28,11.73447322845459,11.74038791682101,11.450574955535073,11.468317892522881,1308800
2015-10-29,11.752218246459961,11.769961184886423,11.616182659224982,11.622097348070985,1043700
2015-10-30,11.663494110107422,11.75812683540602,11.657579423762376,11.722639845446814,689200
2015-11-02,11.823183059692383,11.823183059692381,11.639832360532337,11.704892759119408,1377600
2015-11-03,11.817273139953613,11.823187826583554,11.764042088395263,11.799530208174913,1071200
2015-11-04,11.764042854309082,11.80544453530306,11.710811799285052,11.80544453530306,974300
2015-11-05,11.781786918640137,11.787701605656812,11.66941012154571,11.787701605656812,1251700
